[2023-05-30 10:17:34,427][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:61][INFO][成功登录]
[2023-05-30 10:17:36,706][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:17:36,772][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:17:48,296][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:17:48,321][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:18:04,644][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:18:05,806][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:18:16,063][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:18:18,301][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:268][INFO][任务全部完成]
[2023-05-30 10:18:18,304][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:201][INFO][开始删除购物车内容]
[2023-05-30 10:18:18,395][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:201][INFO][开始删除购物车内容]
[2023-05-30 10:18:18,504][Thread-1:34316][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:201][INFO][开始删除购物车内容]
[2023-05-30 10:24:47,664][MainThread:26116][task_id:django.utils.autoreload][autoreload.py:266][INFO][F:\AutoTestCode(1)\TestAmazonCode\AmzonSelenium.py changed, reloading.]
[2023-05-30 10:24:47,701][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,701][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,703][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,703][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,703][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,703][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,704][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,704][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,705][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:24:47,705][MainThread:26116][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
